name,category,latitude,longitude
HDFC Home Loans,bank,12.9423282,77.6226526
Ujjivan Small Finance Bank,bank,12.9417161,77.6233404
RBL Bank,bank,12.9422163,77.6228522
HDFC Bank,bank,12.9420181,77.6229498
Hosur Junction,bus_stop,12.9323224,77.6133272
Adugodi,bus_stop,12.9447421,77.6075165
Ayappa Temple,bus_stop,12.9260627,77.6173123
St. John's Hospital,bus_stop,12.9289585,77.6156476
Madiwala,bus_stop,12.9205403,77.6207639
Indian Bank,bank,12.9815446,77.6040916
State Bank of India,bank,12.9815186,77.604462
J & K Bank,bank,12.9804106,77.6044099
Utkarsh Small Finance Bank,bank,12.9398397,77.6252767
IndusInd Bank,bank,12.9399395,77.6251611
More,shopping,12.9120746,77.6480039
Industrial Area Rajajiangara,bus_stop,12.9814851,77.5491191
Rang De Bharat Foundation,college,12.9215629,77.5911575
Sampratishta School of Fine Arts & Design,college,12.921552,77.5911015
Koramanagala BDA Complex,bus_stop,12.9310071,77.6222207
Koramanagala BDA Complex,bus_stop,12.9309406,77.6221866
Domlur Bridge,bus_stop,12.9579831,77.6414602
Jyoti Nivas College,bus_stop,12.9352234,77.6142374
Koramangala Kalyana Mantapa,bus_stop,12.9375522,77.6186183
IndusInd Bank,bank,12.9388287,77.6189463
IDFC First Bank,bank,12.9404955,77.6200555
Unnamed,bus_stop,12.9421933,77.6231945
Electric B Station,bus_stop,12.9739504,77.6140566
Agara,bus_stop,12.9241053,77.6472169
ICICI Bank,bank,13.0505896,77.6217434
Sangha Mitra Credit Co-Operative Society,bank,12.9510939,77.6225922
Muthoottu Mini Financiers,bank,12.9512846,77.6230246
Indian Bank,bank,12.9350124,77.6302132
IDFC First Bank,bank,12.938313,77.6259211
ESI Hospital (towards Vijayanagara),bus_stop,12.9896917,77.5506448
Fun World Munireddypalya,bus_stop,13.0109351,77.589905
Fun World Munireddypalya,bus_stop,13.0109716,77.5898822
Fun World Munireddypalya,bus_stop,13.0110069,77.5898615
Country Grocer,shopping,12.9221927,77.6651955
Apollo Pharmacy,hospital,12.9263862,77.6766068
Star Bazaar,shopping,13.0517758,77.5939389
Sarjapura Road Junction,bus_stop,12.9204518,77.6657012
Halasuru,bus_stop,12.977681,77.6279305
Command Hospital,bus_stop,12.9640877,77.6262034
Command Hospital,bus_stop,12.9644573,77.6257739
Lido Talkies,bus_stop,12.9729758,77.6220111
Lido Talkies,bus_stop,12.9729105,77.6218918
Trinity Circle,bus_stop,12.9707267,77.6197325
Trinity Circle,bus_stop,12.9708156,77.6197178
Namdhari's Fresh,shopping,13.0271472,77.5791256
Chalukya,shopping,12.9871351,77.578442
Farm & Co.,shopping,12.9197052,77.5841121
Fincare Small Finance Bank,bank,12.9145272,77.6773089
Daffodils English School,school,13.0348455,77.5789482
Sri Aurobindo College,college,12.9990996,77.5502801
Organic Bharat,shopping,13.0027891,77.5502811
Nanda Talkies,bus_stop,12.9325103,77.5802162
Koramangala Police Station,bus_stop,12.9410235,77.6209247
Koramangala Forum Mall,bus_stop,12.9352222,77.6117987
MICO Gate,bus_stop,12.9444688,77.6029896
ESI Hospital Rajajinagara (Towards Navarang),bus_stop,12.9912355,77.5524849
ESI Hospital Rajajinagara (Towards Old Police Station),bus_stop,12.9913688,77.5525774
ESI Hospital Rajajinagara (Towards Old Police Station),bus_stop,12.9914884,77.5525834
ESI Hospital Rajajinagara (Towards Old Police Station),bus_stop,12.9916158,77.5525848
Canara Bank,bank,12.9961908,77.5640237
Punjab & Sind Bank,bank,12.9203767,77.5971434
The Bangalore School of Music,college,13.0264468,77.5918691
Simpli Namdhari's,shopping,13.0244058,77.5941852
Simpli Namdhari's,shopping,13.0628823,77.5940591
Simpli Namdhari's,shopping,12.9706509,77.6464433
Simpli Namdhari's,shopping,12.9699406,77.6097071
MG Statue,bus_stop,12.9767481,77.6000646
Wipro Park,bus_stop,12.9287689,77.6332998
Koramangala CPWD Quarters,bus_stop,12.9261318,77.6247141
Bank of India,bank,12.9259481,77.6239108
HDFC Bank,bank,13.0545024,77.5755966
Depot 6 Gate,bus_stop,12.9824401,77.6348111
IndusInd Bank,bank,12.9999811,77.552513
DCB Bank,bank,13.0003797,77.552997
IDFC First Bank,bank,13.0249984,77.6407176
Indian Bank,bank,13.0015059,77.5530553
Canara Bank,bank,12.9991903,77.5525312
Johnson Market,bus_stop,12.9632852,77.6066702
K-Food Antenna Shop,shopping,13.0163701,77.6473761
Dairy Science College,college,13.0293422,77.5837058
National Bureau of Soil Survey and Landuse Planning,college,13.0285112,77.5835663
Nadumuttam,shopping,13.049933,77.6453644
IDFC First Bank,bank,12.9849661,77.5963422
DMart,shopping,12.975895,77.5774641
Real mart,shopping,12.9529477,77.657206
Malleshwaram 15th Cross,bus_stop,13.0050199,77.5711666
State Bank of India,bank,12.9093675,77.6407794
HDFC Bank,bank,12.9165476,77.6379835
State Bank of India,bank,12.9633163,77.5889106
Suraksha Hospital,hospital,13.048083,77.628791
Chakkappan Stores,shopping,13.0645297,77.6485509
Axis Bank,bank,13.0641829,77.6486061
Vishal Mega Mart,shopping,13.0643494,77.6479487
Don Bosco High School,school,13.0655474,77.6442835
K Narayanapura,bus_stop,13.0624591,77.642194
Axis Bank,bank,13.0680752,77.6290686
State Bank of India,bank,13.0680413,77.6292343
Reliance Smart,shopping,13.0690014,77.6246819
Reliance Smart,shopping,13.0722229,77.6045895
Indian Bank,bank,13.0228495,77.6457323
Kalyan Nagar Junction,bus_stop,13.0265031,77.6372019
My grocer,shopping,12.9717424,77.6809351
Adugodi (Towards St. Johns),bus_stop,12.9440865,77.6074256
MICO Layout Checkpost,bus_stop,12.9134835,77.5997922
Gurappanapalya,bus_stop,12.919549,77.5999265
ICICI Bank,bank,13.0345887,77.57535
HDFC Bank,bank,13.0332579,77.5759301
Sanjay Nagara,bus_stop,13.0337293,77.5758966
Ashwath Nagar,bus_stop,13.0265095,77.5802122
Unnamed,bus_stop,13.0247959,77.582313
Unnamed,bus_stop,12.9842075,77.5988965
Veerabhadra Nagara,bus_stop,12.9380763,77.5338279
Sangam Circle,bus_stop,12.9170622,77.5786109
Punjab National Bank,bank,12.9823686,77.6082193
Agara,bus_stop,12.9241914,77.6505625
NR Colony,bus_stop,12.9378701,77.569651
Sunrise Mart,shopping,12.9643497,77.6134743
Daily Needs,shopping,12.9644738,77.613721
Corporation,bus_stop,12.9685514,77.586453
Central,bus_stop,12.9898987,77.5717351
Manjunatha Nagara,bus_stop,12.9957981,77.5507884
Manjunatha Nagara,bus_stop,12.9958909,77.5507636
Karnataka Bank,bank,12.9309394,77.5812181
M S Ramaiah Faculty of Pharmacy,college,13.0297739,77.5678793
Union Bank,bank,12.9634257,77.5842141
Ragigudda,bus_stop,12.9167837,77.593805
Yes Bank,bank,12.9170504,77.5938009
Jayanagar 5th Block,bus_stop,12.917202,77.5850797
7th Cross Wilson Garden,bus_stop,12.9470023,77.594381
NIMHANS Hospital,bus_stop,12.9387406,77.5982333
Kudremukha Colony,bus_stop,12.9256044,77.625335
HSR Police Station,bus_stop,12.919997,77.6515015
CPWD Quarters HSR Layout,bus_stop,12.9153354,77.6517132
NIFT College,bus_stop,12.9117472,77.6518212
Parangipalya Cross,bus_stop,12.9082426,77.6517481
Kudremukha Colony,bus_stop,12.9258857,77.6252751
Sony World Signal,bus_stop,12.9369597,77.6266777
Ejipura Junction,bus_stop,12.9383886,77.63313
Military Bridge,bus_stop,12.9459132,77.6401558
Kodihalli,bus_stop,12.9686413,77.649596
Canara Bank,bus_stop,12.9347192,77.6238229
Sangam Circle,bus_stop,12.9172836,77.578978
DMart X,shopping,12.9167621,77.649252
Silk Board,bus_stop,12.9170295,77.6223209
Silk Board,bus_stop,12.9168164,77.6223685
Silk Board,bus_stop,12.9168583,77.6222833
Bank of Baroda,bank,12.9160204,77.6198418
Canara Bank,bank,12.9560395,77.6210998
Passport Office,bus_stop,12.9447935,77.6199116
Lulu Hypermarket,shopping,12.9812257,77.5633806
Hasnath College for Women,college,12.9793318,77.6151279
HDFC Bank,bank,12.9200817,77.5796007
ICICI Bank,bank,12.9578594,77.5926986
Namdhari's Fresh,shopping,13.003153,77.5782663
Canara Bank,bank,12.999063,77.5736488
"IIHS, Bengaluru City Campus Annexe - I",college,13.0074059,77.5819464
The Local Dentist,hospital,12.9094156,77.663997
Axis Bank,bank,12.9606019,77.6493201
Fresh World,shopping,12.9961581,77.6213264
Gurappanapalya,bus_stop,12.9238132,77.6004538
Janani Clinics,hospital,12.9918503,77.5437825
Bandhan Bank,bank,12.9255788,77.6362412
CSB Bank,bank,12.9101235,77.5953898
Marenahalli,bus_stop,12.9147486,77.5858783
Lotus Hospital,hospital,12.9144825,77.6491563
RBL Bank,bank,12.9340561,77.6169989
Dattatreya Temple,bus_stop,12.998912,77.5749544
15th Cross Malleshwaram,bus_stop,13.0070274,77.5643751
Bamboo Bazar,bus_stop,12.9918628,77.6020497
State Bank of India,bank,12.9944698,77.5936554
Coles Park,bus_stop,12.9951999,77.6082784
Canara Bank,bank,12.9963894,77.612109
Punjab Stores,shopping,12.9963149,77.6122217
Yes Bank,bank,12.9945782,77.6157166
Ali Asker Road,bus_stop,12.9844166,77.5928213
St. Anne's College,bus_stop,12.9869146,77.5907137
Kalpana Circle,bus_stop,12.9894093,77.5926945
Mount Carmel College,bus_stop,12.9927997,77.5888342
Chandrika Hotel,bus_stop,12.9894774,77.5928821
Cubbon Park Metro Station,bus_stop,12.9807412,77.5984117
27th Main,bus_stop,12.9230934,77.6515362
NIFT,bus_stop,12.9122064,77.6517813
KEB,bus_stop,12.9119668,77.6491812
Unnamed,bus_stop,12.9090465,77.6458767
HSR Club,bus_stop,12.9092648,77.6423818
Unnamed,bus_stop,12.908987,77.6379937
Mangammanapalya,bus_stop,12.9075288,77.6350312
Salarpuria Serenity,bus_stop,12.906917,77.6326279
5th Main,bus_stop,12.910572,77.6325233
9th Main,bus_stop,12.9123524,77.6351291
14th Main Road,bus_stop,12.9122452,77.6378529
Unnamed,bus_stop,12.911938,77.6417902
19th Main,bus_stop,12.9123687,77.6446939
Unnamed,bus_stop,12.9162609,77.6448655
Indian Oil,bus_stop,12.9217039,77.6451109
Green Fresh,shopping,12.9091698,77.6392625
Bank of Maharashtra,bank,12.9710319,77.6067815
Families Supermarket,shopping,13.0334824,77.6090904
DMart,shopping,13.029036,77.6071212
Federal Bank,bank,13.0217968,77.6029889
ICICI Bank,bank,12.96331,77.6418665
HDFC Bank,bank,12.9693732,77.6287175
Nature's Basket,shopping,12.9786327,77.6426351
Star Bazaar,shopping,12.9123087,77.6330862
Axis Bank,bank,12.9165851,77.6195826
Axis Bank,bank,13.0010897,77.6270489
Smart point,shopping,13.0390311,77.5975494
Axis Bank,bank,12.9570024,77.5648634
Athena Public School,school,12.9569921,77.5644924
Kotak Mahindra Bank,bank,12.9569798,77.564357
Tumkur Veerashaiva Co-opperative Bank,bank,12.9574238,77.569714
State Bank of India,bank,12.9569748,77.5689944
The Hotel Industrialist's Co-Op Bank Ltd,bank,12.958223,77.5684377
Sir M Vishweshwaraya Co Operative Bank,bank,12.9555133,77.5695095
South India Banks Staff Training College,college,12.9533506,77.5700275
Akshaya,shopping,12.9514209,77.5698323
Axis Bank Cards & Merchant Acquiring,bank,12.9496068,77.5702581
IDFC First Bank,bank,12.9510913,77.5677782
Daivajna Credit Cooperative Society,bank,12.9569802,77.5636474
Karnataka Bank,bank,12.9571059,77.5705359
State Bank of India,bank,12.957053,77.56383
Bangalore High School,bus_stop,12.9533135,77.5676688
The National Co-operative Bank,bank,12.9464283,77.5695149
HDFC Bank,bank,13.0124653,77.5558842
KHB Colony,bus_stop,12.9812319,77.535992
KHB Colony,bus_stop,12.9812933,77.5358176
National College,bus_stop,12.9491223,77.5736234
Karnataka Bank,bank,13.0056874,77.5682864
Nesto Fresh Mart,shopping,12.964373,77.6145777
Peniel Community College for Women,college,13.0058168,77.6267398
Standard Chartered,bank,12.9701767,77.6439752
Bank of Baroda,bank,12.984269,77.5865757
Indian Overseas Bank,bank,12.9448759,77.5680072
IndusInd Bank,bank,12.9751851,77.6028219
State Bank of India,bank,12.9467429,77.5735181
Yes Bank,bank,13.0630418,77.5917159
Axis Bank,bank,13.0639758,77.5898809
Bhadrappa Layout,bus_stop,13.0470848,77.5735469
Hebbala Bridge,bus_stop,13.0425709,77.5898078
Tin Factory,bus_stop,12.996213,77.6684421
Tin Factory,bus_stop,12.9966065,77.6697525
Axis Bank,bank,12.9123225,77.6439107
Union Bank of India,bank,12.9571796,77.5501655
DMart,shopping,12.9584119,77.5532961
IndusInd Bank,bank,12.9143124,77.6774136
HDFC Bank,bank,12.9144877,77.6774217
Sreenidhi Souhardha Sahakari Bank,bank,12.9131925,77.6325549
Easyday Club,shopping,12.914311,77.6322175
Jana Small Finance Bank,bank,12.9140046,77.6322295
Express Hypermarket,shopping,12.917022,77.6316023
Nagarathna Srikantaiah Paramedical College,college,13.0015536,77.5695007
IndusInd Bank,bank,13.0012692,77.5694455
9th Main,bus_stop,12.9124648,77.6349306
Bandhan Bank,bank,13.0039938,77.5711211
Ayaans Hospital,hospital,12.9782618,77.6435889
Yarab Nagara,bus_stop,12.9157857,77.5694773
Devegowda Petrol Bunk,bus_stop,12.9221339,77.5594868
State Bank of India,bank,12.9163105,77.6110455
Punjab National Bank,bank,12.9163236,77.6109128
State Bank of India,bank,12.9164334,77.60502
JC Nagara,bus_stop,13.0068223,77.5925933
JC Nagara,bus_stop,13.0068602,77.5925691
Bandhan Bank,bank,12.9966141,77.5804456
Sri Vidya Mandir Education Society,school,13.0020724,77.5666429
HDFC Bank,bank,12.9880012,77.6175244
Swaraj Supermarket,shopping,12.9142984,77.6126914
Canara Bank,bank,12.9163241,77.6121494
Bandhan Bank,bank,12.9130339,77.6101804
IDFC First Bank,bank,12.914221,77.6099694
NIMHANS Department Of Psychiatric and Neuro Rehabilitation,hospital,12.9400516,77.5954768
Nimhans Mr-pet Center,hospital,12.9396498,77.5967825
NIMHANS Physiotherapy Center,hospital,12.9402037,77.5954721
Federal Bank,bank,12.9363489,77.6159468
HDFC Bank,bank,12.9364148,77.6161388
Utkarsh Small Finance Bank,bank,12.9978343,77.5695449
Axis Bank,bank,12.9985422,77.569579
Unnamed,bus_stop,12.9513843,77.5952448
RBL Bank,bank,12.9069377,77.5999429
Kashyapi Naturals,shopping,12.9074264,77.5824555
People's India Souharda Credit Cooperative Limited,bank,12.9107357,77.5829631
R V Dental College,bus_stop,12.9104465,77.5851165
RV Dental College,bus_stop,12.9104748,77.5853472
Loyal World Supermarket,shopping,13.0707337,77.5916103
Sharada Shri Public School,school,12.929597,77.5343709
Union Bank,bank,12.9218344,77.6513277
HDFC Bank,bank,12.9163154,77.6112036
Fish Mart,shopping,12.9165578,77.6356311
Unnamed,bus_stop,12.9577859,77.55404
State Bank of India,bank,13.0058326,77.5550356
Unnamed,bus_stop,12.9529751,77.5427735
Dmart,shopping,13.0542418,77.6019172
ICICI Bank,bank,13.0555168,77.6031771
Union Bank of India,bank,12.9589981,77.5825067
Vishal Mega Mart,shopping,12.9132992,77.6255557
Jayanagar 5th Block 40th Cross,bus_stop,12.9199007,77.5805844
Jayanagar 38th Cross,bus_stop,12.9225341,77.5837833
Jayanagar TTMC,bus_stop,12.9285179,77.5843951
Siddapura,bus_stop,12.9461685,77.588169
Mallige Hospital,bus_stop,12.9478623,77.5921306
Kasturba Road,bus_stop,12.9738378,77.5953901
Kasturba Road,bus_stop,12.9740803,77.5956811
Yes Bank,bank,12.9596838,77.5829494
State Bank of India,bank,12.9607154,77.5835644
Ratnadeep,shopping,12.969981,77.6398642
J24 Brothers Store,shopping,12.9696997,77.6387029
Axis Bank,bank,12.9349058,77.609149
ICICI Bank,bank,13.037758,77.5744038
Ratnadeep supermarket,shopping,12.9118379,77.642169
The Karnataka State Co-operative Apex Bank Ltd.,bank,12.9163043,77.6125868
Bharat Bank,bank,12.9262798,77.6332784
Jana Small Finance Bank,bank,12.9343675,77.630024
Satvik Aahar,shopping,12.9418935,77.6231805
Purity Prayag,shopping,13.0089801,77.563896
Bank of Baroda,bank,12.9166127,77.6150722
State Bank of India,bank,12.9168689,77.6007004
CSB Bank,bank,12.9165149,77.603164
Greenmart,shopping,12.9114451,77.6492616
IndusInd Bank,bank,12.9168516,77.6040297
Unnamed,park,12.9170097,77.5974513
Bank of India,bank,12.9164799,77.5967531
HDFC Bank,bank,12.9164726,77.596667
A Narayanapura,bus_stop,12.9947771,77.676929
ICICI Bank,bank,12.9198055,77.6518763
IndusInd Bank,bank,12.9082406,77.6519429
Axis Bank,bank,12.9141518,77.6516304
Wiggles shopify store,shopping,12.9575721,77.6001983
MEDSTAR Speciality Hospital,hospital,13.058128,77.5860405
Daily Essentials,shopping,12.908584,77.6500091
HDFC Bank,bank,12.9596245,77.5832707
27th Main,bus_stop,12.9234202,77.6516783
Mekhri Circle,bus_stop,13.0198088,77.5837552
Yes Bank,bank,12.913472,77.6057079
Union Bank of India,bank,13.0019836,77.5696866
Central Bank of India,bank,13.0281331,77.5618375
Vidyaranyapura BEL 1st Block,bus_stop,13.0703809,77.5554238
Vishal Mega Mart,shopping,13.0752074,77.5576357
Vidyaranyapura Post Office,bus_stop,13.0764196,77.5581953
UCO Bank,bank,13.000276,77.6176255
HDFC Bank,bank,12.9265197,77.6006498
Yes Bank,bank,12.9653142,77.5953153
ICICI Bank,bank,13.0077605,77.5635484
Bank of Baroda,bank,12.9765318,77.641257
Chamundeshwari Layout,bus_stop,13.0647859,77.559521
Yes Bank,bank,13.069397,77.5559973
BEL Circle,bus_stop,13.0461913,77.5559023
The Organic World,shopping,12.9338285,77.629995
"IIHS, Bengaluru City Campus - Annexe II",college,13.0093598,77.5800587
Vegetables Bhi Online,shopping,12.9576565,77.6011948
Karnataka Bank,bank,12.9179468,77.6493572
Karnataka State Cooperative Apex Bank,bank,12.9153706,77.6456263
Unnamed,bus_stop,12.9128871,77.6490311
Anand Supermarket,shopping,13.0682715,77.6044424
CeeKay Supermarket,shopping,12.9646059,77.6386616
Citi Food Centre,shopping,12.9547046,77.6486408
B Channasandra Bridge (Towards Banaswadi),bus_stop,13.0131862,77.6619246
ITC Factory,bus_stop,12.9985542,77.62207
Kadirenahalli Circle,bus_stop,12.9157354,77.561367
Prarthana School,bus_stop,12.9116576,77.5583589
Gowdanapalya,bus_stop,12.9115877,77.5555882
Chikkallasandra Aralimara,bus_stop,12.9118609,77.5523508
Chikkallasandra Bank Colony,bus_stop,12.9090687,77.5490557
Krishnarajendra Hospital,bus_stop,12.9070216,77.5460891
Arehalli,bus_stop,12.9084491,77.537781
Poornaprajna Layout,bus_stop,12.9087208,77.5358618
Uttarahalli Water Tank,bus_stop,12.9083667,77.5344269
BBMP High School,school,12.9569478,77.6015303
Reliance Petrol Bunk Goraguntepalya,bus_stop,13.0288417,77.5361972
Hosakerehalli Petrol Bunk,bus_stop,12.9328128,77.5403411
Hosakerehalli Junction,bus_stop,12.9306844,77.5430415
Jabbar,bus_stop,12.9803979,77.5741337
Anand Supermarket,shopping,13.0681713,77.6048075
IDeA College,college,12.9874213,77.5948654
Kotak Mahindra Bank,bank,12.9896423,77.5932252
Unity Small Finance Bank,bank,12.9896136,77.5932516
Punjab & Sind Bank,bank,12.9737997,77.6231991
ICICI Bank,bank,12.9314093,77.6325158
SVC Cooperative Bank Ltd,bank,12.9308067,77.6327707
HDFC Bank,bank,13.0067647,77.5545483
CSB Bank,bank,13.0488055,77.645685
Indian Bank,bank,12.9643591,77.5968522
IDBI Capital,bank,12.9646453,77.5972867
ICICI Bank,bank,12.9883273,77.593685
RBL Bank,bank,12.9887657,77.5918664
Central Bank of India,bank,12.9884534,77.5924256
St. Anne's PU College,college,12.9879659,77.5909142
St. Anne Public School,school,12.9881515,77.5905722
State Bank of India,bank,12.9765077,77.57598
Indian Overseas Bank,bank,12.9764266,77.5794711
Union Bank of India,bank,12.9782362,77.5808398
Union Bank of India,bank,12.9087963,77.6516734
Span Health Center,hospital,12.9774449,77.6271297
Punjab National Bank,bank,13.0092976,77.5629038
Canara Bank,bank,13.0203165,77.5555607
HDFC Bank,bank,12.9982456,77.571023
Repco Bank,bank,12.9780994,77.6345486
Government Science College,college,12.9736287,77.5861788
Government Arts College,college,12.9738939,77.5850362
ESAF Small Finance Bank,bank,12.9757077,77.6259807
Central College,college,12.975095,77.5842717
Maharani's College,bus_stop,12.9790907,77.5851461
"Maharani's Arts, Commerce and Management College",college,12.980325,77.5832927
VHD Home Science College,college,12.9775492,77.583451
Maharani's Science College for Women,college,12.9795827,77.5839847
Uvin Care Hospital,hospital,12.9778346,77.6282837
80 Feet Road,bus_stop,13.0276998,77.5753869
80 Feet Road,bus_stop,13.027771,77.5745407
